customer_tweet_id,customer_message,gold_intent,gold_route,annotator_notes,predicted_intent,intent_confidence,decision,decision_reason,draft_reply,evidence_json
2244026,[HANDLE] Thank you!,other_or_ambiguous,escalate,"No request, closing remark",other_or_ambiguous,0.9842,escalate,Ambiguous request is outside the auto-handle policy.,"[HANDLE] You're welcome, have a great weekend. 😊 *TBT","[{""source_customer_tweet_id"": ""2244078"", ""similar_customer_message"": ""[HANDLE] Thank you"", ""historical_reply"": ""[HANDLE] You're welcome, have a great weekend. \ud83d\ude0a *TBT"", ""similarity"": 1.0}, {""source_customer_tweet_id"": ""1872303"", ""similar_customer_message"": ""[HANDLE] Thank you \ud83d\ude03\u2708\ufe0f\u2764\ufe0f."", ""historical_reply"": ""[HANDLE] You are welcome! Have a great day! \ud83d\ude0a *TKR"", ""similarity"": 1.0}, {""source_customer_tweet_id"": ""2481854"", ""similar_customer_message"": ""[HANDLE] Thank you!"", ""historical_reply"": ""[HANDLE] You are welcome. Have a great day. \ud83d\ude0a *TKR"", ""similarity"": 1.0}]"
2209672,"[HANDLE] flight delayed 3 hours to Detroit. Upon arrival, 3 agents at desk, 2 leave at 10pm with a dozen people in line. We waited on u. U should wait on us. Poor customer service.",flight_disruption_or_status,escalate,,flight_disruption_or_status,0.7385,escalate,No sufficiently similar historical resolution was retrieved.,"[HANDLE] If you need any assistance, please/DM your confirmation number. *AMV [URL]","[{""source_customer_tweet_id"": ""1117770"", ""similar_customer_message"": ""[HANDLE] Delayed flight an hour, then upon arrival, gate agents aren\u2019t prepared and ready for deplane? Another 30 minutes... Sad day \ud83d\ude29"", ""historical_reply"": ""[HANDLE] If you need any assistance, please/DM your confirmation number. *AMV [URL]"", ""similarity"": 0.1502}, {""source_customer_tweet_id"": ""1557467"", ""similar_customer_message"": ""[HANDLE] Thanks. Why is the [HANDLE] flight delayed?"", ""historical_reply"": ""[HANDLE] I am showing that we are waiting for the aircraft to arrive from its previous destination. *TBW"", ""similarity"": 0.1309}, {""source_customer_tweet_id"": ""1612325"", ""similar_customer_message"": ""[HANDLE] flight got delayed 7 hours to start the day - make this right please"", ""historical_reply"": ""[HANDLE] Hello. Please allow me one moment to research this. Thanks. *ATJ"", ""similarity"": 0.1291}]"
1597430,[HANDLE] do upgrades still clear 3 days out for gold medallions?,loyalty_or_account,escalate,,loyalty_or_account,0.4347,escalate,loyalty_or_account requires a human to verify trip-specific policy or account data.,"[HANDLE] Hi, Michelle. I'd be happy to take a look into this for you. Could you please share your confirmation number using the link below for review? *AFN [URL]","[{""source_customer_tweet_id"": ""2232422"", ""similar_customer_message"": ""[HANDLE] You show 2 open seats in #Deltaone but you won\u2019t clear a mileage upgrade for a Gold Medallion who will be Platinum today. Not impressed .. \ud83d\ude1e"", ""historical_reply"": ""[HANDLE] Hi, Michelle. I'd be happy to take a look into this for you. Could you please share your confirmation number using the link below for review? *AFN [URL]"", ""similarity"": 0.1575}, {""source_customer_tweet_id"": ""2271190"", ""similar_customer_message"": ""[HANDLE] I am a Gold medallion member. I recently travelled to India from US and I requested the agent if any complimentary upgrades were available for gold medallion member, because there were 11 first class seats free during boarding."", ""historical_reply"": ""[HANDLE] Good evening. Our apologies for the disappointing travel experience. Medallion members are not eligible for upgrades into our DeltaOne cabin on transatlantic flights. We agree, the agent's delivery was very poor. We value all of our Medallion members and appreciate your... 1/2"", ""similarity"": 0.1357}, {""source_customer_tweet_id"": ""1010933"", ""similar_customer_message"": ""[HANDLE] So an App Upgrade hid all the available Delta Comfort seats for Gold medallion members? This is kinda ridiculous."", ""historical_reply"": ""[HANDLE] I will report this to our IT team. Do you wish to pay for an upgrade to Delta Comfort+? *ALA"", ""similarity"": 0.1259}]"
1561018,[HANDLE]; just completed #dl2255 ATL to Tulsa. Left Bose headphones in 28 d&amp;e. Please help! I can pick up at baggage claim tomorrow,general_information,auto_handle,,baggage_issue,0.8592,escalate,baggage_issue requires a human to verify trip-specific policy or account data.,[HANDLE] You're welcome! Thanks so much for recognizing our efforts! 😊 *HSD,"[{""source_customer_tweet_id"": ""723721"", ""similar_customer_message"": ""Thx [HANDLE] for the snacks at baggage claim!!! Nice touch :)"", ""historical_reply"": ""[HANDLE] You're welcome! Thanks so much for recognizing our efforts! \ud83d\ude0a *HSD"", ""similarity"": 0.1925}, {""source_customer_tweet_id"": ""816691"", ""similar_customer_message"": ""[HANDLE] love getting my bag back extremely wet at baggage claim."", ""historical_reply"": ""[HANDLE] Oh no. Please file a claim at the Baggage Office for possible damages. *AMR"", ""similarity"": 0.1898}, {""source_customer_tweet_id"": ""1075551"", ""similar_customer_message"": ""Super annoyed I was asked to check my carry on AND I have to pick it up at baggage claim when there was plenty of room on the plane [HANDLE]"", ""historical_reply"": ""[HANDLE] Hello. Apologies for the inconvenience. We must do better. If you need any help, let us know. *ARD"", ""similarity"": 0.1859}]"
807324,"[HANDLE] DL4308 today, gate check carryon small plane, bag clipped hand off GSO, unclipped receipt DTW. Who went through it post security? [URL]",baggage_issue,escalate,,baggage_issue,0.9328,escalate,baggage_issue requires a human to verify trip-specific policy or account data.,"[HANDLE] Hi, Zack. My apologies for the issues with your bag. Pls immediately report this to our airport Baggage Service Center. *HJH","[{""source_customer_tweet_id"": ""1164713"", ""similar_customer_message"": ""[HANDLE] got my suitcase back from my over seas flight and someone went through it and broke it will in your custody not cool!"", ""historical_reply"": ""[HANDLE] Hi, Zack. My apologies for the issues with your bag. Pls immediately report this to our airport Baggage Service Center. *HJH"", ""similarity"": 0.1869}, {""source_customer_tweet_id"": ""1415353"", ""similar_customer_message"": ""[HANDLE] Hello, my bag was stolen and we did seek assistance. However it's still not found, we cannot file a claim since it went through the belt"", ""historical_reply"": ""[HANDLE] Oh no! We hope someone turns it in soon. *ALA"", ""similarity"": 0.1143}, {""source_customer_tweet_id"": ""403666"", ""similar_customer_message"": ""[HANDLE] Wow I feel slighted! Paid to check my carry-on bag before I traveled only to watch 19 people be granted free gate check! Refund plz?!"", ""historical_reply"": ""[HANDLE] I understand how frustrating that is. However, I can not refund checked bag fees. *CSN"", ""similarity"": 0.0994}]"
1890112,[HANDLE] Is there any way I can tell if my Skymiles and Known Traveler Number is tied to an existing reservation?,loyalty_or_account,escalate,,booking_change_or_cancellation,0.5071,escalate,Historical resolution requires a private support interaction.,[HANDLE] Hi there. May I please have you to DM your confirmation number and TSA number? I will add it for you. Thanks. *TAS [URL],"[{""source_customer_tweet_id"": ""1805875"", ""similar_customer_message"": ""[HANDLE] How do I add my TSA Known Traveler number to my existing reservation?"", ""historical_reply"": ""[HANDLE] Hi there. May I please have you to DM your confirmation number and TSA number? I will add it for you. Thanks. *TAS [URL]"", ""similarity"": 0.3957}, {""source_customer_tweet_id"": ""1794308"", ""similar_customer_message"": "".[HANDLE] how do I add a ticket to an existing reservation?"", ""historical_reply"": ""@[PHONE]/2) Please DM the confirmation numbers. *TCH [URL]"", ""similarity"": 0.3371}, {""source_customer_tweet_id"": ""1495773"", ""similar_customer_message"": ""[HANDLE] I need to make a change to an existing reservation."", ""historical_reply"": ""[HANDLE] Please use this link *TMS [URL]"", ""similarity"": 0.3315}]"
1694063,[HANDLE] Is there a chance to see Delta Airlines in the near future at the Vienna Airport (VIE)? I really love to fly with Delta ❤️,general_information,auto_handle,,other_or_ambiguous,0.6808,escalate,Intent confidence 0.68 is below the 0.70 auto-handle threshold.,[HANDLE] I will share your comment with our leaders. *AMR,"[{""source_customer_tweet_id"": ""617924"", ""similar_customer_message"": ""[HANDLE] any thoughts of flying to Barbados in the near future?"", ""historical_reply"": ""[HANDLE] I will share your comment with our leaders. *AMR"", ""similarity"": 0.3354}, {""source_customer_tweet_id"": ""1010937"", ""similar_customer_message"": ""[HANDLE] This is just on one of my 8 travel sectors booked for travel in the near future. You have COMPLETELY HID the option to see Comfort + Seats"", ""historical_reply"": ""[HANDLE] The App was upgraded 10/12/2017. I apologize for any confusion this may have caused. Thanks for tweeting. *TLT"", ""similarity"": 0.2552}, {""source_customer_tweet_id"": ""1074136"", ""similar_customer_message"": ""[HANDLE] Love. Delta. Airlines"", ""historical_reply"": ""[HANDLE] Flight 0487 has arrived. Thanks so much we are feeling the love. \ud83d\ude0a *HKC"", ""similarity"": 0.2381}]"
1019268,[HANDLE] missing my friends wedding and losing my hotel reservation... thanks.,other_or_ambiguous,escalate,"Personal circumstance, no explicit request stated",booking_change_or_cancellation,0.737,escalate,Historical resolution requires a private support interaction.,[HANDLE] Congratulations! Please DM your confirmation # to the attached link so I may assist. *ALY [URL],"[{""source_customer_tweet_id"": ""272211"", ""similar_customer_message"": ""[HANDLE] Im trying to change the reservation to go to my wedding and figure out my wedding dress transport."", ""historical_reply"": ""[HANDLE] Congratulations! Please DM your confirmation # to the attached link so I may assist. *ALY [URL]"", ""similarity"": 0.1888}, {""source_customer_tweet_id"": ""545983"", ""similar_customer_message"": ""[HANDLE] I\u2019d like someone to contact me regarding my last reservation. Thanks!"", ""historical_reply"": ""[HANDLE] Hello! I will be glad to assist. Please DM your confirmation# and I will try to help. *TCC"", ""similarity"": 0.1781}, {""source_customer_tweet_id"": ""2456846"", ""similar_customer_message"": ""[HANDLE] can you confirm my return trip says infant in arms on my reservation? Thanks!"", ""historical_reply"": ""[HANDLE] Hi Elizabeth, thanks for contacting us. Are you referring to the same itinerary spoken about previously? *HKC"", ""similarity"": 0.1568}]"
1013110,[HANDLE] Carmen yesterday at reservations was very helpful. Great customer service.,other_or_ambiguous,escalate,"Positive feedback, no request",booking_change_or_cancellation,0.8147,escalate,booking_change_or_cancellation requires a human to verify trip-specific policy or account data.,[HANDLE] Thank you Penny for the amazing compliment. We are so happy to help you. ✈😄 *TMS,"[{""source_customer_tweet_id"": ""1102439"", ""similar_customer_message"": ""Shoutout to [HANDLE] for rebooking my flight and great customer service as I try to get out of SFO."", ""historical_reply"": ""[HANDLE] Thank you Penny for the amazing compliment. We are so happy to help you. \u2708\ud83d\ude04 *TMS"", ""similarity"": 0.1495}, {""source_customer_tweet_id"": ""1740016"", ""similar_customer_message"": ""[HANDLE] Jared on the domestic reservations desk was great! 5 stars \ud83c\udf1f\ud83c\udf1f\ud83c\udf1f\ud83c\udf1f\ud83c\udf1f"", ""historical_reply"": ""[HANDLE] Thank you for recognizing our employee. *TDH"", ""similarity"": 0.1233}, {""source_customer_tweet_id"": ""810917"", ""similar_customer_message"": ""When your flight gets rescheduled as an overnight, but [HANDLE] gets you a direct flight earlier than original with great customer service! [URL]"", ""historical_reply"": ""[HANDLE] Thanks for enjoying the Delta Experience. *AJZ"", ""similarity"": 0.1209}]"
2157817,"Hey [HANDLE], [HANDLE] role me to contact you about my Wi-Fi issue. I paid for in flight Wi-Fi and my plane wasn't equipped with it. Could I please have a refund or credit for my trip back to Austin on Saturday?",refund_or_payment,escalate,,refund_or_payment,0.8536,escalate,refund_or_payment requires a human to verify trip-specific policy or account data.,[HANDLE] occurrence to our Wi-Fi service provider [HANDLE] for further assistance or call them at [PHONE] (__email__). *ADB,"[{""source_customer_tweet_id"": ""2143801"", ""similar_customer_message"": ""Hey [HANDLE] I bought Wi-Fi and my plane didn't have it. The lady at the gate insured me it did before buying.. $16 is a lot of money to spend and not be able to use what I bought could I please have a refund? Or credit for next trip on Saturday?"", ""historical_reply"": ""[HANDLE] occurrence to our Wi-Fi service provider [HANDLE] for further assistance or call them at [PHONE] (__email__). *ADB"", ""similarity"": 0.4231}, {""source_customer_tweet_id"": ""2052668"", ""similar_customer_message"": ""[HANDLE] Flight 2442 SNA to DTW. Paid $15.95 for in flight Wi-Fi. Couldn't even send an email for work! Refund please!"", ""historical_reply"": ""[HANDLE] Oh no! I'm sorry to hear this. [HANDLE] Can you assist here? *AMC"", ""similarity"": 0.2789}, {""source_customer_tweet_id"": ""452148"", ""similar_customer_message"": ""[HANDLE] you assigned me a seat that doesn't recline. How do I get a partial refund or credit?"", ""historical_reply"": ""[HANDLE] Hi, Adam. Thanks for reaching out via this channel. A refund or partial credit would not be an option under these circumstances. *AST"", ""similarity"": 0.1486}]"
219083,38 minute flight from Baltimore -&gt; NYC delayed over 2 hours aaaaaand no draaanks for me? “Oh no no no [HANDLE]” - consuela voice 😒,flight_disruption_or_status,escalate,,flight_disruption_or_status,0.8956,escalate,No sufficiently similar historical resolution was retrieved.,[HANDLE] I understand this has definitely been a disappointing start to your morning. I'm sorry for the inconvenience. *HEC,"[{""source_customer_tweet_id"": ""2286061"", ""similar_customer_message"": ""[HANDLE] DL4762 delayed over 5 1/2 hours. SKD 0613, pushed back at 1152. Skywest issues but perception is everything #yournameonplane"", ""historical_reply"": ""[HANDLE] I understand this has definitely been a disappointing start to your morning. I'm sorry for the inconvenience. *HEC"", ""similarity"": 0.1666}, {""source_customer_tweet_id"": ""408892"", ""similar_customer_message"": ""[HANDLE] I took the 12:55 pm flight and it was certainly delayed over 2 hours..."", ""historical_reply"": ""[HANDLE] I'm very sorry Hilary, can you DM your confirmation to the link provided? I will look into this. *TBT [URL]"", ""similarity"": 0.1634}, {""source_customer_tweet_id"": ""481217"", ""similar_customer_message"": ""Will never fly [HANDLE] again. Flight delayed over 5 hours after just traveling a red eye. Just get me home!!!!!"", ""historical_reply"": ""[HANDLE] Oh no! Our apology for the delay. May I have your confirmation number so I can look into this? Please DM for privacy. *ALS"", ""similarity"": 0.1613}]"
2454793,[HANDLE] Hi- I am on a hunting trip and would like to bring back frozen meat in my checked bag. I was planning to pack it with frozen water bottles in a leak proof bag. Will this be a problem?,baggage_issue,escalate,,baggage_issue,0.9581,escalate,baggage_issue requires a human to verify trip-specific policy or account data.,"[HANDLE] Hi, Heather. Thanks for flying Delta. For your privacy, pls follow/DM your Baggage tag # for review. *HJH [URL]","[{""source_customer_tweet_id"": ""1370333"", ""similar_customer_message"": ""[HANDLE] hi, I am in a connecting airport and got a notification that my bag will be at baggage claim in 20 minutes. What will happen?! [URL]"", ""historical_reply"": ""[HANDLE] Hi, Heather. Thanks for flying Delta. For your privacy, pls follow/DM your Baggage tag # for review. *HJH [URL]"", ""similarity"": 0.1605}, {""source_customer_tweet_id"": ""1043882"", ""similar_customer_message"": ""[HANDLE] can you provide me a receipt for my checked bag?"", ""historical_reply"": ""[HANDLE] Sure thing. Would you want me to email you a receipt of your trip today? *ALA"", ""similarity"": 0.1571}, {""source_customer_tweet_id"": ""2258187"", ""similar_customer_message"": ""Ok... no joke, [HANDLE] breaks the laws of physics on how fast they deliver my checked bag.... raced to baggage claim. Bag was already there"", ""historical_reply"": ""[HANDLE] Pretty cool, isn't it! *HCA"", ""similarity"": 0.1398}]"
839485,[HANDLE] I figured it out. Boarding now. Thanks anyway!,check_in_or_boarding,escalate,Issue self-resolved; no action needed,check_in_or_boarding,0.9234,auto_handle,"High-confidence, non-transactional request with a similar historical resolution.",[HANDLE] Sounds good. *HCA,"[{""source_customer_tweet_id"": ""932051"", ""similar_customer_message"": ""[HANDLE] Nvm: boarding now"", ""historical_reply"": ""[HANDLE] Sounds good. *HCA"", ""similarity"": 0.4269}, {""source_customer_tweet_id"": ""555504"", ""similar_customer_message"": ""Boarding now to Seattle with [HANDLE] from [HANDLE] [URL]"", ""historical_reply"": ""[HANDLE] Thanks for choosing Delta! \ud83d\ude03 *TMB"", ""similarity"": 0.2195}, {""source_customer_tweet_id"": ""685057"", ""similar_customer_message"": ""[HANDLE] Thank you, TJF, for your great help with my flight change. Boarding now and everything went seamlessly!"", ""historical_reply"": ""[HANDLE] You are welcome and thank you for flying Delta. *TDH"", ""similarity"": 0.1512}]"
313724,"They won't change my flight, but they did say they are sorry, so it's ok! [HANDLE] for the win!",booking_change_or_cancellation,escalate,Resolved with an apology; feedback only,booking_change_or_cancellation,0.5001,escalate,booking_change_or_cancellation requires a human to verify trip-specific policy or account data.,"[HANDLE] Good evening, Dj. Please use the link to provide more detail. *ABN [URL]","[{""source_customer_tweet_id"": ""2157848"", ""similar_customer_message"": ""[HANDLE] I need to change my flight."", ""historical_reply"": ""[HANDLE] Good evening, Dj. Please use the link to provide more detail. *ABN [URL]"", ""similarity"": 0.1828}, {""source_customer_tweet_id"": ""2377473"", ""similar_customer_message"": ""[HANDLE] I need to change my flight"", ""historical_reply"": ""[HANDLE] Hello, Ronald. Pls follow/DM your confirmation or ticket number to take a look. *AFM [URL]"", ""similarity"": 0.1828}, {""source_customer_tweet_id"": ""1232510"", ""similar_customer_message"": ""[HANDLE] Can you change my flight?"", ""historical_reply"": ""[HANDLE] For assistance, could you please follow/DM your confirmation number so I can have more details? *AMV [URL]"", ""similarity"": 0.174}]"
719972,"[HANDLE] thanks for the ""hospitality"" as a gold medallion member much less a human being I appreciate a gate attendant not printing my b-pass",loyalty_or_account,escalate,,loyalty_or_account,0.953,escalate,Historical resolution requires a private support interaction.,"[HANDLE] Hello, Thaddeus! How may I assist you? Please DM your confirmation# and I will try to assist. *TCC","[{""source_customer_tweet_id"": ""1388938"", ""similar_customer_message"": ""[HANDLE] as a Gold Medallion member I am extremely disappointed with my travels and service today."", ""historical_reply"": ""[HANDLE] Hello, Thaddeus! How may I assist you? Please DM your confirmation# and I will try to assist. *TCC"", ""similarity"": 0.2698}, {""source_customer_tweet_id"": ""1585524"", ""similar_customer_message"": ""3 more flights with [HANDLE] and I\u2019ll be a gold medallion member!!! \ud83e\udd47"", ""historical_reply"": ""[HANDLE] A big thumbs up! We appreciate your loyalty to us. *AFC"", ""similarity"": 0.219}, {""source_customer_tweet_id"": ""1532865"", ""similar_customer_message"": ""[HANDLE] I\u2019m a diamond medallion member too"", ""historical_reply"": ""[HANDLE] You may be able to find a usable number at [URL] There aren't any international Diamond numbers, but someone here should be able to help. *HWG"", ""similarity"": 0.1904}]"
1200611,[HANDLE] What is the plan for my kids' party of four? Are passengers being placed on other flights?,flight_disruption_or_status,escalate,Also involves rebooking multiple passengers,general_information,0.7845,escalate,Historical resolution requires a private support interaction.,[HANDLE] I can look into it for you. Please DM with your confirmation or flight number. *CDD [URL],"[{""source_customer_tweet_id"": ""1367178"", ""similar_customer_message"": ""[HANDLE] going to make as my flight to Munich. What is the plan"", ""historical_reply"": ""[HANDLE] I can look into it for you. Please DM with your confirmation or flight number. *CDD [URL]"", ""similarity"": 0.2495}, {""source_customer_tweet_id"": ""939907"", ""similar_customer_message"": ""[HANDLE] what is the status of Flight 2302?"", ""historical_reply"": ""[HANDLE] Hi, Jess. DL 2302 departed Seattle at 3:03 pm. *TCH"", ""similarity"": 0.1896}, {""source_customer_tweet_id"": ""364894"", ""similar_customer_message"": ""[HANDLE] what is the status of flight1412 BN"", ""historical_reply"": ""[HANDLE] DL1412 BNA/ATL is on a delay. ETD is showing 3:30 pm. *TDH"", ""similarity"": 0.1796}]"
1400824,"[HANDLE] pretty surprised this is how you treat your gold and lower medallion members, all apologies and no solutions is not the way to my ❤️",loyalty_or_account,escalate,,loyalty_or_account,0.8508,escalate,loyalty_or_account requires a human to verify trip-specific policy or account data.,[HANDLE] My apologies for the issues that happen. Please let us know if we can further assist you. *HRO,"[{""source_customer_tweet_id"": ""2355485"", ""similar_customer_message"": ""[HANDLE] Still waiting on a team member 3 days later. So glad that this is how [HANDLE] treats Diamond medallion members..."", ""historical_reply"": ""[HANDLE] My apologies for the issues that happen. Please let us know if we can further assist you. *HRO"", ""similarity"": 0.2021}, {""source_customer_tweet_id"": ""2157833"", ""similar_customer_message"": ""[HANDLE] Great service for medallion members \""said sarcastically\"""", ""historical_reply"": ""[HANDLE] Sorry for frustration. Please DM your confirmation number so I can assist. *TSB [URL]"", ""similarity"": 0.1897}, {""source_customer_tweet_id"": ""2012746"", ""similar_customer_message"": ""[HANDLE] this is not the way your company should be treating a Silver Medallion customer. The Indian service tech keeps putting us on hold."", ""historical_reply"": ""[HANDLE] Hi Kara! So sorry you're having trouble booking your flights. We appreciate your patience while working to confirm your reservation. *TJE"", ""similarity"": 0.1786}]"
565449,[HANDLE] just got home from a flight to ATL and realized my daughter left her tablet on the plane. How do I get ahold of lost and found?,general_information,auto_handle,,general_information,0.6861,escalate,Intent confidence 0.69 is below the 0.70 auto-handle threshold.,[HANDLE] You will have to speak with Online Support team for assistance at [PHONE]. *ARD,"[{""source_customer_tweet_id"": ""1092680"", ""similar_customer_message"": ""[HANDLE] Then how do I get ahold of you without having to wait for 45 minutes?"", ""historical_reply"": ""[HANDLE] You will have to speak with Online Support team for assistance at [PHONE]. *ARD"", ""similarity"": 0.2696}, {""source_customer_tweet_id"": ""717193"", ""similar_customer_message"": ""[HANDLE] I left my wallet on the plane- how do I file a lost item?"", ""historical_reply"": ""[HANDLE] Oh no' please fill out our Lost Item Report to report your lost item [URL] *ALS"", ""similarity"": 0.2092}, {""source_customer_tweet_id"": ""763117"", ""similar_customer_message"": ""[HANDLE] How do I get them?"", ""historical_reply"": ""[HANDLE] One moment as I get that processed for you. *HRO"", ""similarity"": 0.1777}]"
1046652,[HANDLE] what is the process for changing a flight?,general_information,auto_handle,,general_information,0.9331,auto_handle,"High-confidence, non-transactional request with a similar historical resolution.",[HANDLE] ...escort them to the gate. *TRR 2/2,"[{""source_customer_tweet_id"": ""245444"", ""similar_customer_message"": ""[HANDLE] what is the process in getting a gate pass?"", ""historical_reply"": ""[HANDLE] ...escort them to the gate. *TRR 2/2"", ""similarity"": 0.384}, {""source_customer_tweet_id"": ""149654"", ""similar_customer_message"": ""Hi [HANDLE] what is the fee for changing to an earlier flight on the same day? Tia!"", ""historical_reply"": ""[HANDLE] Hi there, I'll be happy to take a look for you. Please DM your confirmation or ticket number. *TJP [URL]"", ""similarity"": 0.322}, {""source_customer_tweet_id"": ""939907"", ""similar_customer_message"": ""[HANDLE] what is the status of Flight 2302?"", ""historical_reply"": ""[HANDLE] Hi, Jess. DL 2302 departed Seattle at 3:03 pm. *TCH"", ""similarity"": 0.2942}]"
1426394,[HANDLE] difficult communication on a late flight. No update until 8:17 could have stayed in the Sky Club [URL],flight_disruption_or_status,escalate,,other_or_ambiguous,0.5727,escalate,Intent confidence 0.57 is below the 0.70 auto-handle threshold.,"[HANDLE] Wow. That's a beautiful photo, Brad. Happy to hear it was all smooth sailing. *ASK","[{""source_customer_tweet_id"": ""2195545"", ""similar_customer_message"": ""Thanks for the smooth flight [HANDLE] - Now, off to find a Sky Club... [URL]"", ""historical_reply"": ""[HANDLE] Wow. That's a beautiful photo, Brad. Happy to hear it was all smooth sailing. *ASK"", ""similarity"": 0.1793}, {""source_customer_tweet_id"": ""2274953"", ""similar_customer_message"": ""Got to love #Japan #beer #science [HANDLE] Sky Club [URL]"", ""historical_reply"": ""[HANDLE] Cheers! Enjoy. *ABN"", ""similarity"": 0.1789}, {""source_customer_tweet_id"": ""988450"", ""similar_customer_message"": ""Oh. Em. Gee. I think Captain Cragen is sitting across from me in the [HANDLE] Sky Club. [URL]"", ""historical_reply"": ""[HANDLE] That's awesome! *TBW"", ""similarity"": 0.163}]"
2434756,[HANDLE] reboots me on a flight that arrives after my connection has finished boarding. What a joke.,booking_change_or_cancellation,escalate,,check_in_or_boarding,0.9469,escalate,No sufficiently similar historical resolution was retrieved.,"[HANDLE] Hi, Jennifer. It looks like you are currently checked in. *ALA","[{""source_customer_tweet_id"": ""2495559"", ""similar_customer_message"": ""[HANDLE] Why, after my flight was cancelled, am I being told I can't check in on new flight, that I have to do so at airport?"", ""historical_reply"": ""[HANDLE] Hi, Jennifer. It looks like you are currently checked in. *ALA"", ""similarity"": 0.1609}, {""source_customer_tweet_id"": ""541683"", ""similar_customer_message"": ""[HANDLE] Your flight crew was half an hour late and now we\u2019ve been boarded &amp; sitting for half an hour. Scheduled to arrive at DTW 10 minutes after my connection begins boarding. Starting to get annoyed..."", ""historical_reply"": ""[HANDLE] Dza, I'm sorry for the delay. I'm showing your flight is currently in the air. Thank you for hanging in there with us. *HYC"", ""similarity"": 0.1464}, {""source_customer_tweet_id"": ""364903"", ""similar_customer_message"": ""[HANDLE] DL275 today is a joke thx to a mechanical, reboarding twice and flight attendant walking off duty. Slim chance I make my connection."", ""historical_reply"": ""[HANDLE] Please DM us via this link to discuss compensation options: *HKC [URL]"", ""similarity"": 0.1385}]"
1261438,[HANDLE] What is the resolution?,other_or_ambiguous,escalate,No context given for what 'resolution' refers to,general_information,0.999,escalate,Historical resolution contains flight-specific details not present in this message.,"[HANDLE] Hi, Jess. DL 2302 departed Seattle at 3:03 pm. *TCH","[{""source_customer_tweet_id"": ""939907"", ""similar_customer_message"": ""[HANDLE] what is the status of Flight 2302?"", ""historical_reply"": ""[HANDLE] Hi, Jess. DL 2302 departed Seattle at 3:03 pm. *TCH"", ""similarity"": 0.4703}, {""source_customer_tweet_id"": ""413181"", ""similar_customer_message"": ""[HANDLE] What is the estimated land time? What is the 1130 gate number?"", ""historical_reply"": ""[HANDLE] You will land at 9:56 PM. DL1130 has a delay and is now departing at 10:45 PM from gate A18. *ALA"", ""similarity"": 0.4607}, {""source_customer_tweet_id"": ""364894"", ""similar_customer_message"": ""[HANDLE] what is the status of flight1412 BN"", ""historical_reply"": ""[HANDLE] DL1412 BNA/ATL is on a delay. ETD is showing 3:30 pm. *TDH"", ""similarity"": 0.4453}]"
1689639,[HANDLE] Yeh lots of apologies and zero compensation.,refund_or_payment,escalate,,other_or_ambiguous,0.611,escalate,Historical resolution requires a private support interaction.,[HANDLE] I regret your frustrations. Please DM your confirmation # here so that I can research. *TMT [URL],"[{""source_customer_tweet_id"": ""1193016"", ""similar_customer_message"": ""[HANDLE] [HANDLE] I missed my entire vacation and have to return home with zero compensation for hundreds of dollars in missed transatlantic flights. \ud83d\udc4d"", ""historical_reply"": ""[HANDLE] I regret your frustrations. Please DM your confirmation # here so that I can research. *TMT [URL]"", ""similarity"": 0.2682}, {""source_customer_tweet_id"": ""507513"", ""similar_customer_message"": ""There\u2019s this man in the SkyClub. Talking business. Quite loudly. Lots of expletives. Lots of ladies around. Gave him a tongue lashing with my eyes. [HANDLE] #pottymouth"", ""historical_reply"": ""[HANDLE] Hi. Please alert a Sky Club Manager, so they can assist. Sorry for the inconsideration on his behalf. *TMA"", ""similarity"": 0.2582}, {""source_customer_tweet_id"": ""1139972"", ""similar_customer_message"": ""Current POV! Lots of leaders from [HANDLE] region headed to [HANDLE] via [HANDLE] for [HANDLE]! [HANDLE] [HANDLE] #ICLV2017 [URL]"", ""historical_reply"": ""[HANDLE] How cool! Enjoy that flight! *TBW"", ""similarity"": 0.2012}]"
1406462,[HANDLE] if I️ take an intl’ flights to jfk &amp; buy a separate ticket from jfk immediately on 1- will bags be pushed through 2-waive baggage fee,baggage_issue,escalate,,baggage_issue,0.9821,escalate,baggage_issue requires a human to verify trip-specific policy or account data.,[HANDLE] Thanks for asking. Present both tickets at the counter in LAX so your bags can be checked right through to EZE. *TDL,"[{""source_customer_tweet_id"": ""1301423"", ""similar_customer_message"": ""[HANDLE] If I have a DL ticket from LAX to DTW and a separate onward DL ticket from DTW to EZE can I check bags all the way through from LAX?"", ""historical_reply"": ""[HANDLE] Thanks for asking. Present both tickets at the counter in LAX so your bags can be checked right through to EZE. *TDL"", ""similarity"": 0.1968}, {""source_customer_tweet_id"": ""1091746"", ""similar_customer_message"": ""[HANDLE] was charged for a baggage fee on my flight SJU to JFK, website says fee was suppose to be waived, pls advise"", ""historical_reply"": ""[HANDLE] Hi, Betsy. Please use the link to provide your confirmation #. *ABN"", ""similarity"": 0.1618}, {""source_customer_tweet_id"": ""1434915"", ""similar_customer_message"": ""[HANDLE] how do I print a baggage fee receipt from the delta app?"", ""historical_reply"": ""[HANDLE] ...receipt. Please DM your ticket # and I will double check for the receipt. *TCC 2/2"", ""similarity"": 0.1387}]"
